event_id,user_id,session_id,content_id,event_type,device_type,country,watch_seconds,event_timestamp
evt_6162,user_916,sess_484,movie_102,play,smart_tv,US,531,2026-03-05 17:11:09.936688
evt_6163,user_574,sess_143,movie_67,pause,mobile,CA,511,2026-03-10 13:35:09.936698
evt_6164,user_226,sess_278,movie_159,seek,mobile,UK,62,2026-03-10 05:45:09.936709
evt_6165,user_263,sess_364,movie_10,complete,mobile,UK,76,2026-03-06 01:57:09.936724
evt_6166,user_122,sess_459,movie_124,play,smart_tv,CA,393,2026-03-09 16:44:09.936743
evt_6167,user_943,sess_25,movie_40,pause,smart_tv,US,467,2026-03-08 07:05:09.936767
evt_6168,user_889,sess_487,movie_36,play,mobile,CA,95,2026-03-09 20:29:09.936787
evt_6169,user_578,sess_21,movie_30,play,laptop,CA,241,2026-03-08 21:18:09.936798
evt_6170,user_616,sess_273,movie_22,complete,tablet,UK,116,2026-03-06 15:49:09.936809
evt_6171,user_462,sess_312,movie_41,play,mobile,CA,150,2026-03-08 16:18:09.936821
evt_6172,user_724,sess_190,movie_6,complete,smart_tv,AU,563,2026-03-11 22:05:09.936831
evt_6173,user_182,sess_414,movie_33,play,laptop,US,458,2026-03-10 13:22:09.936843
evt_6174,user_749,sess_140,movie_127,seek,mobile,US,441,2026-03-08 03:36:09.936854
evt_6175,user_616,sess_463,movie_10,seek,mobile,AU,515,2026-03-08 01:02:09.936864
evt_6176,user_194,sess_199,movie_97,complete,mobile,AU,379,2026-03-07 00:17:09.936875
evt_6177,user_222,sess_225,movie_135,seek,mobile,CA,117,2026-03-07 05:44:09.936886
evt_6178,user_241,sess_196,movie_96,seek,mobile,US,125,2026-03-06 06:44:09.936897
evt_6179,user_514,sess_286,movie_150,seek,mobile,US,269,2026-03-10 05:54:09.936910
evt_6180,user_244,sess_187,movie_34,seek,smart_tv,AU,145,2026-03-11 06:27:09.936932
evt_6181,user_722,sess_432,movie_104,complete,tablet,AU,525,2026-03-07 15:15:09.936949
evt_6182,user_975,sess_402,movie_1,pause,mobile,US,292,2026-03-10 06:21:09.936966
evt_6183,user_162,sess_70,movie_167,play,tablet,CA,150,2026-03-11 08:30:09.936983
evt_6184,user_422,sess_347,movie_168,play,mobile,CA,560,2026-03-07 07:13:09.937003
evt_6185,user_203,sess_135,movie_185,seek,laptop,UK,408,2026-03-11 01:57:09.937023
evt_6186,user_731,sess_333,movie_167,complete,smart_tv,AU,60,2026-03-11 15:27:09.937038
evt_6187,user_151,sess_468,movie_179,play,smart_tv,UK,502,2026-03-08 10:51:09.937055
evt_6188,user_408,sess_322,movie_48,seek,smart_tv,CA,29,2026-03-11 05:16:09.937071
evt_6189,user_639,sess_238,movie_21,seek,tablet,US,93,2026-03-08 04:40:09.937086
evt_6190,user_412,sess_256,movie_47,seek,mobile,CA,540,2026-03-11 08:52:09.937102
evt_6191,user_402,sess_346,movie_45,pause,smart_tv,CA,373,2026-03-11 09:15:09.937119
evt_6192,user_768,sess_364,movie_41,seek,tablet,CA,376,2026-03-08 21:38:09.937137
evt_6193,user_635,sess_303,movie_54,pause,tablet,CA,110,2026-03-06 08:46:09.937157
evt_6194,user_86,sess_481,movie_152,play,mobile,AU,520,2026-03-11 00:38:09.937176
evt_6195,user_727,sess_265,movie_41,seek,smart_tv,US,249,2026-03-07 02:01:09.937193
evt_6196,user_254,sess_398,movie_58,pause,mobile,US,254,2026-03-06 06:18:09.937212
evt_6197,user_7,sess_446,movie_3,seek,tablet,UK,68,2026-03-08 01:38:09.937227
evt_6198,user_648,sess_276,movie_168,seek,tablet,AU,428,2026-03-07 03:05:09.937243
evt_6199,user_57,sess_189,movie_150,seek,smart_tv,US,323,2026-03-09 04:59:09.937266
evt_6200,user_491,sess_116,movie_17,complete,tablet,AU,58,2026-03-05 03:56:09.937289
evt_6201,user_688,sess_492,movie_132,seek,laptop,AU,58,2026-03-11 21:05:09.937316
evt_6202,user_252,sess_230,movie_29,pause,laptop,UK,100,2026-03-07 08:09:09.937336
evt_6203,user_531,sess_11,movie_116,play,tablet,US,502,2026-03-07 20:37:09.937351
evt_6204,user_557,sess_442,movie_15,play,mobile,CA,538,2026-03-06 19:43:09.937366
evt_6205,user_745,sess_36,movie_184,seek,tablet,AU,421,2026-03-05 19:48:09.937376
evt_6206,user_313,sess_398,movie_11,complete,tablet,CA,385,2026-03-05 02:56:09.937387
evt_6207,user_312,sess_315,movie_91,play,smart_tv,US,331,2026-03-05 23:21:09.937401
evt_6208,user_227,sess_355,movie_200,pause,tablet,US,567,2026-03-09 04:24:09.937412
evt_6209,user_278,sess_362,movie_188,play,tablet,UK,558,2026-03-11 17:11:09.937424
evt_6210,user_559,sess_28,movie_124,seek,laptop,UK,110,2026-03-11 02:32:09.937435
evt_6211,user_498,sess_409,movie_81,play,tablet,US,121,2026-03-07 20:35:09.937446
evt_6212,user_492,sess_119,movie_113,play,mobile,UK,572,2026-03-10 06:19:09.937456
evt_6213,user_435,sess_392,movie_46,pause,smart_tv,AU,546,2026-03-08 16:15:09.937467
evt_6214,user_639,sess_292,movie_43,seek,smart_tv,CA,360,2026-03-10 06:22:09.937478
evt_6215,user_439,sess_261,movie_36,pause,smart_tv,AU,546,2026-03-08 14:27:09.937488
evt_6216,user_759,sess_380,movie_128,complete,tablet,CA,517,2026-03-10 08:38:09.937498
evt_6217,user_793,sess_406,movie_114,complete,tablet,AU,54,2026-03-10 04:39:09.937512
evt_6218,user_731,sess_191,movie_90,seek,laptop,CA,192,2026-03-05 07:06:09.937523
evt_6219,user_883,sess_370,movie_152,seek,smart_tv,CA,539,2026-03-07 00:20:09.937535
evt_6220,user_110,sess_489,movie_134,pause,smart_tv,US,106,2026-03-08 02:04:09.937550
evt_6221,user_776,sess_254,movie_131,complete,tablet,UK,387,2026-03-05 10:50:09.937560
evt_6222,user_398,sess_22,movie_77,complete,smart_tv,US,11,2026-03-09 00:27:09.937571
evt_6223,user_97,sess_38,movie_114,play,mobile,CA,129,2026-03-08 04:56:09.937582
evt_6224,user_756,sess_241,movie_4,play,mobile,CA,206,2026-03-09 14:15:09.937597
evt_6225,user_543,sess_198,movie_60,play,laptop,UK,218,2026-03-09 16:33:09.937607
evt_6226,user_165,sess_347,movie_46,seek,mobile,CA,87,2026-03-07 10:22:09.937617
evt_6227,user_769,sess_490,movie_142,pause,mobile,UK,153,2026-03-09 16:59:09.937628
evt_6228,user_269,sess_330,movie_116,pause,mobile,UK,83,2026-03-10 13:22:09.937638
evt_6229,user_193,sess_3,movie_85,play,tablet,UK,101,2026-03-09 12:32:09.937649
evt_6230,user_797,sess_390,movie_79,play,mobile,US,105,2026-03-06 01:03:09.937659
evt_6231,user_892,sess_415,movie_149,play,laptop,CA,176,2026-03-09 21:32:09.937669
evt_6232,user_338,sess_360,movie_133,complete,mobile,US,494,2026-03-07 13:52:09.937681
evt_6233,user_313,sess_482,movie_45,pause,tablet,US,252,2026-03-07 23:44:09.937692
evt_6234,user_446,sess_481,movie_111,complete,smart_tv,AU,586,2026-03-07 12:23:09.937706
evt_6235,user_604,sess_321,movie_188,pause,smart_tv,UK,535,2026-03-11 08:21:09.937717
evt_6236,user_275,sess_143,movie_99,pause,laptop,US,299,2026-03-08 14:39:09.937727
evt_6237,user_380,sess_248,movie_145,pause,laptop,UK,501,2026-03-08 00:08:09.937738
evt_6238,user_729,sess_321,movie_186,seek,mobile,CA,240,2026-03-05 10:05:09.937749
evt_6239,user_182,sess_327,movie_56,play,smart_tv,US,408,2026-03-08 23:22:09.937760
evt_6240,user_864,sess_191,movie_70,pause,mobile,CA,528,2026-03-07 10:31:09.937770
evt_6241,user_767,sess_282,movie_199,play,smart_tv,UK,356,2026-03-10 14:24:09.937781
evt_6242,user_88,sess_383,movie_133,complete,laptop,CA,315,2026-03-07 19:27:09.937791
evt_6243,user_446,sess_276,movie_191,seek,smart_tv,US,375,2026-03-06 12:27:09.937805
evt_6244,user_826,sess_143,movie_88,complete,mobile,US,36,2026-03-08 21:59:09.937815
evt_6245,user_30,sess_191,movie_43,seek,tablet,US,38,2026-03-08 16:00:09.937827
evt_6246,user_707,sess_412,movie_17,play,smart_tv,UK,469,2026-03-09 10:58:09.937837
evt_6247,user_339,sess_191,movie_76,pause,smart_tv,UK,443,2026-03-05 18:16:09.937852
evt_6248,user_74,sess_156,movie_57,seek,tablet,US,533,2026-03-06 21:11:09.937864
evt_6249,user_544,sess_157,movie_74,seek,mobile,UK,239,2026-03-08 12:55:09.937874
evt_6250,user_701,sess_243,movie_191,pause,mobile,UK,124,2026-03-07 02:11:09.937884
evt_6251,user_144,sess_138,movie_149,seek,laptop,US,322,2026-03-09 04:36:09.937896
evt_6252,user_52,sess_6,movie_90,play,mobile,AU,86,2026-03-05 01:50:09.937906
evt_6253,user_63,sess_435,movie_38,play,mobile,CA,159,2026-03-09 22:10:09.937917
evt_6254,user_836,sess_6,movie_45,play,tablet,CA,585,2026-03-10 19:42:09.937928
evt_6255,user_300,sess_366,movie_140,complete,tablet,UK,12,2026-03-07 01:27:09.937939
evt_6256,user_668,sess_40,movie_73,complete,smart_tv,AU,506,2026-03-05 10:08:09.937950
evt_6257,user_884,sess_116,movie_67,seek,smart_tv,US,384,2026-03-08 07:25:09.937961
evt_6258,user_354,sess_409,movie_198,seek,tablet,US,307,2026-03-10 18:01:09.937972
evt_6259,user_427,sess_22,movie_18,play,laptop,AU,10,2026-03-07 18:18:09.937982
evt_6260,user_169,sess_456,movie_91,seek,tablet,AU,404,2026-03-05 23:14:09.937992
evt_6261,user_91,sess_139,movie_136,pause,mobile,UK,60,2026-03-11 03:02:09.938007
evt_6262,user_507,sess_123,movie_37,seek,tablet,AU,391,2026-03-08 08:01:09.938019
evt_6263,user_163,sess_91,movie_89,play,mobile,US,285,2026-03-09 08:34:09.938033
evt_6264,user_830,sess_430,movie_108,seek,smart_tv,CA,350,2026-03-05 19:39:09.938044
evt_6265,user_552,sess_230,movie_144,play,smart_tv,UK,269,2026-03-05 20:31:09.938054
evt_6266,user_5,sess_214,movie_153,pause,tablet,CA,50,2026-03-07 02:03:09.938064
evt_6267,user_771,sess_277,movie_37,pause,tablet,US,60,2026-03-08 15:29:09.938075
evt_6268,user_425,sess_448,movie_72,play,mobile,AU,436,2026-03-10 10:26:09.938086
evt_6269,user_352,sess_237,movie_136,seek,laptop,AU,499,2026-03-11 10:41:09.938097
evt_6270,user_103,sess_39,movie_194,play,smart_tv,UK,125,2026-03-11 15:41:09.938107
evt_6271,user_658,sess_452,movie_35,play,laptop,US,406,2026-03-08 17:48:09.938117
evt_6272,user_452,sess_208,movie_10,complete,tablet,AU,312,2026-03-10 06:04:09.938128
evt_6273,user_465,sess_264,movie_82,pause,tablet,US,77,2026-03-07 18:00:09.938138
evt_6274,user_687,sess_307,movie_151,play,smart_tv,AU,562,2026-03-06 15:54:09.938149
evt_6275,user_777,sess_391,movie_185,complete,smart_tv,UK,543,2026-03-06 17:28:09.938162
evt_6276,user_938,sess_246,movie_23,play,smart_tv,CA,431,2026-03-06 10:57:09.938173
evt_6277,user_495,sess_117,movie_134,pause,smart_tv,CA,90,2026-03-09 02:15:09.938184
evt_6278,user_307,sess_291,movie_49,play,laptop,US,273,2026-03-07 04:47:09.938195
evt_6279,user_741,sess_379,movie_42,seek,mobile,US,251,2026-03-09 11:40:09.938206
evt_6280,user_216,sess_459,movie_78,seek,smart_tv,UK,189,2026-03-06 13:08:09.938217
evt_6281,user_778,sess_489,movie_174,pause,tablet,AU,181,2026-03-10 18:49:09.938229
evt_6282,user_6,sess_20,movie_168,complete,laptop,AU,298,2026-03-07 16:37:09.938243
evt_6283,user_623,sess_429,movie_198,play,smart_tv,US,268,2026-03-07 01:06:09.938257
evt_6284,user_130,sess_353,movie_131,seek,laptop,UK,45,2026-03-07 11:01:09.938268
evt_6285,user_191,sess_455,movie_62,play,smart_tv,US,295,2026-03-10 08:13:09.938278
evt_6286,user_93,sess_452,movie_41,play,laptop,US,173,2026-03-10 02:00:09.938288
evt_6287,user_822,sess_464,movie_38,pause,tablet,CA,265,2026-03-11 01:07:09.938299
evt_6288,user_319,sess_466,movie_144,seek,mobile,AU,34,2026-03-09 08:44:09.938329
evt_6289,user_825,sess_414,movie_82,complete,smart_tv,US,362,2026-03-06 01:44:09.938340
evt_6290,user_836,sess_25,movie_160,complete,mobile,UK,539,2026-03-08 06:28:09.938350
evt_6291,user_647,sess_252,movie_107,play,smart_tv,US,527,2026-03-05 15:04:09.938361
evt_6292,user_208,sess_334,movie_100,complete,smart_tv,UK,330,2026-03-08 17:50:09.938371
evt_6293,user_390,sess_23,movie_22,seek,tablet,UK,151,2026-03-08 07:40:09.938382
evt_6294,user_455,sess_117,movie_84,pause,mobile,UK,391,2026-03-08 15:04:09.938393
evt_6295,user_890,sess_335,movie_105,play,laptop,US,214,2026-03-07 22:53:09.938403
evt_6296,user_737,sess_500,movie_3,pause,smart_tv,AU,261,2026-03-08 07:09:09.938413
evt_6297,user_428,sess_47,movie_193,pause,laptop,AU,378,2026-03-08 02:34:09.938424
evt_6298,user_186,sess_105,movie_57,seek,mobile,CA,101,2026-03-06 09:55:09.938434
evt_6299,user_837,sess_410,movie_195,play,mobile,US,434,2026-03-05 09:07:09.938445
evt_6300,user_117,sess_2,movie_48,play,laptop,UK,506,2026-03-05 01:09:09.938456
evt_6301,user_328,sess_391,movie_97,seek,laptop,AU,405,2026-03-08 21:36:09.938466
evt_6302,user_820,sess_473,movie_27,complete,laptop,US,99,2026-03-08 00:52:09.938483
evt_6303,user_243,sess_15,movie_103,pause,tablet,CA,598,2026-03-05 19:41:09.938494
evt_6304,user_972,sess_256,movie_87,pause,laptop,US,321,2026-03-07 15:53:09.938504
evt_6305,user_160,sess_427,movie_188,complete,smart_tv,AU,156,2026-03-06 16:32:09.938515
evt_6306,user_362,sess_8,movie_27,play,laptop,CA,483,2026-03-07 16:05:09.938526
evt_6307,user_129,sess_445,movie_4,pause,tablet,CA,398,2026-03-09 05:30:09.938536
evt_6308,user_570,sess_22,movie_163,play,laptop,UK,190,2026-03-08 20:11:09.938546
evt_6309,user_728,sess_361,movie_42,complete,smart_tv,UK,130,2026-03-05 08:24:09.938557
evt_6310,user_989,sess_489,movie_139,seek,tablet,UK,468,2026-03-11 11:06:09.938567
evt_6311,user_843,sess_365,movie_9,play,laptop,UK,236,2026-03-09 20:02:09.938577
evt_6312,user_333,sess_37,movie_177,pause,tablet,UK,325,2026-03-08 06:37:09.938587
evt_6313,user_299,sess_458,movie_10,play,smart_tv,US,551,2026-03-08 14:56:09.938598
evt_6314,user_139,sess_481,movie_10,pause,smart_tv,UK,138,2026-03-11 10:21:09.938608
evt_6315,user_857,sess_473,movie_20,play,tablet,CA,557,2026-03-10 04:27:09.938618
evt_6316,user_485,sess_210,movie_184,seek,smart_tv,CA,300,2026-03-09 00:13:09.938633
evt_6317,user_934,sess_354,movie_194,play,tablet,US,350,2026-03-07 01:19:09.938644
evt_6318,user_512,sess_445,movie_39,play,mobile,CA,138,2026-03-10 04:53:09.938655
evt_6319,user_260,sess_380,movie_63,seek,smart_tv,AU,529,2026-03-07 09:38:09.938665
evt_6320,user_923,sess_186,movie_165,complete,smart_tv,UK,419,2026-03-07 00:12:09.938675
evt_6321,user_834,sess_48,movie_113,complete,tablet,US,327,2026-03-05 00:22:09.938689
evt_6322,user_533,sess_93,movie_122,play,laptop,AU,74,2026-03-05 20:53:09.938700
evt_6323,user_948,sess_491,movie_24,play,tablet,US,202,2026-03-07 05:21:09.938710
evt_6324,user_338,sess_25,movie_29,play,smart_tv,UK,375,2026-03-05 22:36:09.938721
evt_6325,user_871,sess_207,movie_131,seek,tablet,AU,351,2026-03-05 15:08:09.938731
evt_6326,user_460,sess_233,movie_57,seek,smart_tv,UK,355,2026-03-10 04:19:09.938742
evt_6327,user_681,sess_5,movie_13,pause,laptop,US,559,2026-03-08 18:42:09.938753
evt_6328,user_368,sess_125,movie_6,seek,laptop,AU,524,2026-03-08 15:33:09.938763
evt_6329,user_965,sess_466,movie_183,seek,laptop,CA,369,2026-03-06 17:23:09.938777
evt_6330,user_874,sess_156,movie_38,complete,mobile,US,238,2026-03-11 21:13:09.938789
evt_6331,user_242,sess_63,movie_116,seek,smart_tv,AU,343,2026-03-09 12:11:09.938800
evt_6332,user_853,sess_405,movie_166,seek,mobile,CA,335,2026-03-06 00:57:09.938811
evt_6333,user_792,sess_73,movie_150,play,smart_tv,AU,430,2026-03-09 15:57:09.938822
evt_6334,user_476,sess_34,movie_112,pause,mobile,UK,546,2026-03-05 18:32:09.938832
evt_6335,user_523,sess_161,movie_92,seek,mobile,CA,457,2026-03-05 03:02:09.938843
evt_6336,user_327,sess_223,movie_156,pause,smart_tv,US,212,2026-03-11 04:04:09.938854
evt_6337,user_596,sess_284,movie_29,seek,tablet,AU,374,2026-03-11 06:41:09.938864
evt_6338,user_137,sess_394,movie_188,seek,smart_tv,UK,151,2026-03-05 20:31:09.938875
evt_6339,user_609,sess_57,movie_65,pause,tablet,CA,191,2026-03-11 11:05:09.938886
evt_6340,user_1,sess_275,movie_20,play,laptop,US,469,2026-03-08 21:19:09.938896
evt_6341,user_366,sess_20,movie_175,seek,laptop,US,587,2026-03-10 20:16:09.938910
evt_6342,user_882,sess_347,movie_10,seek,laptop,AU,516,2026-03-09 11:47:09.938921
evt_6343,user_674,sess_335,movie_82,pause,tablet,US,513,2026-03-08 11:07:09.938935
evt_6344,user_960,sess_418,movie_15,pause,smart_tv,CA,213,2026-03-05 10:51:09.938946
evt_6345,user_727,sess_491,movie_2,seek,laptop,UK,195,2026-03-11 21:46:09.938961
evt_6346,user_212,sess_260,movie_79,seek,laptop,US,129,2026-03-05 22:15:09.938972
evt_6347,user_768,sess_159,movie_123,play,mobile,AU,525,2026-03-08 03:04:09.938983
evt_6348,user_281,sess_485,movie_120,complete,tablet,UK,553,2026-03-08 12:58:09.938993
evt_6349,user_714,sess_387,movie_34,play,smart_tv,CA,65,2026-03-05 06:58:09.939003
evt_6350,user_812,sess_71,movie_39,pause,tablet,UK,297,2026-03-07 02:07:09.939015
evt_6351,user_516,sess_79,movie_192,play,smart_tv,US,147,2026-03-10 21:55:09.939025
evt_6352,user_319,sess_271,movie_100,play,laptop,US,482,2026-03-11 06:31:09.939036
evt_6353,user_716,sess_456,movie_137,play,laptop,CA,48,2026-03-08 14:02:09.939046
evt_6354,user_466,sess_384,movie_186,play,smart_tv,US,578,2026-03-11 20:55:09.939057
evt_6355,user_44,sess_96,movie_139,play,tablet,US,600,2026-03-06 11:09:09.939067
evt_6356,user_613,sess_119,movie_124,play,tablet,UK,503,2026-03-05 13:25:09.939078
evt_6357,user_614,sess_369,movie_108,seek,laptop,UK,83,2026-03-10 03:28:09.939095
evt_6358,user_296,sess_200,movie_31,seek,smart_tv,CA,366,2026-03-09 09:46:09.939106
evt_6359,user_417,sess_264,movie_193,pause,tablet,AU,316,2026-03-09 06:29:09.939117
evt_6360,user_769,sess_489,movie_109,complete,tablet,US,44,2026-03-08 20:04:09.939131
evt_6361,user_448,sess_190,movie_136,play,laptop,AU,192,2026-03-11 12:16:09.939142
evt_6362,user_70,sess_478,movie_155,seek,laptop,AU,379,2026-03-05 23:58:09.939154
evt_6363,user_538,sess_114,movie_113,seek,tablet,AU,535,2026-03-07 18:08:09.939164
evt_6364,user_436,sess_66,movie_77,seek,smart_tv,AU,265,2026-03-10 19:16:09.939174
evt_6365,user_143,sess_47,movie_82,complete,mobile,CA,412,2026-03-05 13:46:09.939184
evt_6366,user_526,sess_247,movie_34,pause,laptop,UK,537,2026-03-05 06:52:09.939195
evt_6367,user_792,sess_350,movie_23,pause,tablet,UK,57,2026-03-05 06:41:09.939205
evt_6368,user_801,sess_400,movie_41,pause,laptop,UK,572,2026-03-05 02:35:09.939216
evt_6369,user_179,sess_5,movie_133,seek,smart_tv,CA,39,2026-03-07 06:58:09.939226
evt_6370,user_88,sess_126,movie_169,pause,mobile,US,161,2026-03-08 11:32:09.939236
evt_6371,user_935,sess_354,movie_157,pause,mobile,CA,388,2026-03-07 22:30:09.939251
evt_6372,user_486,sess_51,movie_17,play,smart_tv,AU,579,2026-03-09 01:16:09.939261
evt_6373,user_105,sess_267,movie_135,pause,mobile,US,420,2026-03-10 05:03:09.939272
evt_6374,user_607,sess_10,movie_124,seek,mobile,US,148,2026-03-11 11:54:09.939283
evt_6375,user_672,sess_135,movie_146,seek,tablet,AU,115,2026-03-06 08:19:09.939294
evt_6376,user_31,sess_345,movie_126,play,mobile,US,20,2026-03-08 10:24:09.939304
evt_6377,user_833,sess_186,movie_199,pause,tablet,CA,94,2026-03-11 00:43:09.939316
evt_6378,user_73,sess_222,movie_62,complete,laptop,CA,294,2026-03-06 00:04:09.939327
evt_6379,user_928,sess_40,movie_89,seek,mobile,CA,70,2026-03-08 01:15:09.939337
evt_6380,user_665,sess_351,movie_83,pause,tablet,CA,502,2026-03-11 08:23:09.939350
evt_6381,user_155,sess_312,movie_135,pause,mobile,US,539,2026-03-10 03:48:09.939363
evt_6382,user_221,sess_343,movie_127,pause,mobile,AU,221,2026-03-07 08:01:09.939374
evt_6383,user_633,sess_408,movie_106,complete,mobile,AU,153,2026-03-08 17:24:09.939384
evt_6384,user_394,sess_260,movie_184,pause,mobile,UK,257,2026-03-10 11:09:09.939396
evt_6385,user_401,sess_232,movie_192,pause,tablet,AU,375,2026-03-07 23:13:09.939410
evt_6386,user_382,sess_322,movie_54,pause,mobile,AU,32,2026-03-09 23:53:09.939420
evt_6387,user_670,sess_438,movie_149,play,mobile,AU,386,2026-03-06 17:25:09.939431
evt_6388,user_834,sess_370,movie_194,pause,tablet,UK,338,2026-03-10 06:53:09.939442
evt_6389,user_991,sess_16,movie_92,pause,smart_tv,AU,339,2026-03-10 15:54:09.939452
evt_6390,user_473,sess_190,movie_173,complete,smart_tv,CA,222,2026-03-09 17:09:09.939463
evt_6391,user_935,sess_49,movie_148,seek,mobile,CA,492,2026-03-10 17:35:09.939473
evt_6392,user_392,sess_51,movie_91,pause,tablet,UK,599,2026-03-05 23:01:09.939483
evt_6393,user_834,sess_344,movie_147,pause,tablet,AU,153,2026-03-10 01:14:09.939494
evt_6394,user_451,sess_52,movie_31,seek,smart_tv,CA,146,2026-03-05 09:36:09.939504
evt_6395,user_661,sess_225,movie_193,seek,tablet,UK,234,2026-03-09 02:47:09.939515
evt_6396,user_793,sess_495,movie_167,complete,smart_tv,CA,188,2026-03-06 05:46:09.939525
evt_6397,user_416,sess_248,movie_180,pause,tablet,US,357,2026-03-09 05:54:09.939536
evt_6398,user_986,sess_424,movie_56,play,smart_tv,UK,493,2026-03-09 04:35:09.939550
evt_6399,user_549,sess_123,movie_24,complete,tablet,UK,54,2026-03-08 11:29:09.939563
evt_6400,user_166,sess_89,movie_135,seek,smart_tv,CA,37,2026-03-06 12:56:09.939574
evt_6401,user_398,sess_170,movie_85,seek,mobile,UK,225,2026-03-11 16:06:09.939585
evt_6402,user_310,sess_63,movie_181,complete,tablet,US,266,2026-03-07 15:48:09.939595
evt_6403,user_420,sess_373,movie_117,complete,tablet,AU,490,2026-03-07 03:45:09.939605
evt_6404,user_711,sess_428,movie_36,complete,smart_tv,US,98,2026-03-09 16:54:09.939616
evt_6405,user_997,sess_13,movie_1,complete,laptop,CA,446,2026-03-08 09:15:09.939626
evt_6406,user_241,sess_241,movie_89,pause,tablet,UK,231,2026-03-11 08:51:09.939639
evt_6407,user_451,sess_96,movie_57,complete,mobile,CA,560,2026-03-06 08:18:09.939649
evt_6408,user_433,sess_301,movie_91,play,smart_tv,AU,70,2026-03-06 06:54:09.939660
